,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
110,110,cfa0f3f5-b7b4-4e49-9335-2f3a0ce0c94b,김김,https://play-lh.googleusercontent.com/a/ACg8ocJXoMLV3AB4YRIGpyJ8Pg-VdL_YMi8IeDnsad4lxQuc=mo,"되게 부드럽고 좋은데 폴드에서 멀티테스킹했을때 여러 버그가 있습니다. 커버회면에서 분할화면해서 최소화하면 애매한 레터박스가 생기고, 폴드 메인회면에서 분할화면하면 영상밑에 자연스럽게 채팅창이 나왔으면 하는데 그냥 긴 레터박스가 생기네요. 또 화면확대할때 유튜브처럼 레터박스 부분만 딱 채웠을때 맞아지는 꽉찬화면도 지원해주면 좋겠네요. 이제 막 나온 플랫펌치고 깔끔하고 애니메이션도 부드럽고 좋아요",3,26,2.0.0,2023-12-19 03:50:24,,,2.0.0
111,111,23b3f42e-f02d-45c0-9d44-4bc9ef55002f,August 1,https://play-lh.googleusercontent.com/a/ACg8ocJbD91A4mcKZ8eFdlXakBIes_twbCT-A7zeZK-ciPc7=mo,"ui편의성에 대한 고민이 없는 어플. 경쟁사 어플에 비하면 불편 그 자체. 정식 오픈 하면 제대로 된 어플이 나오길 바람. 관심 1도 없는 스트리머의 방송내용, 시청자 수가 메인 맨 위에 보이는게 젤 싫음. 정작 내가 필요로하는 팔로우 채널은 뭘 하는지도 모르겠고 방송 켜진거만 알 수 있는데, 난생 첨보는 방송에 대한 정보만 넘치니 관심은 커녕 반발심만 생김. 추천 채널 위치에 팔로우 채널이 가야하는게 당연한 거 아닌가..",1,12,2.2.0,2024-02-03 03:59:48,,,2.2.0
112,112,a8c58691-bc86-467c-b47e-a22480d2916e,조영탁,https://play-lh.googleusercontent.com/a/ACg8ocJul4QnyvIwamDGd5ITT6JMz7o9inz8xtvN-qTbC0ac=mo,방송화면을 내렸을때 pip형태로 재생되지 않고 종료되는 점과 미사용 중일때 백그라운드에서 계속 돌아가는지 네트워크 관련 토스트가 지속적으로 올때가 있습니다. 두 문제점 개선 바랍니다,3,1,2.2.0,2024-02-05 02:15:27,,,2.2.0
113,113,435a6ba7-2dcc-4e0a-b5ae-fd6d66592c7d,applehiya,https://play-lh.googleusercontent.com/a-/ALV-UjVEUuB-mw1CKIuogesVjjYGhdhl3aSLa2wmlKcL7L3y8hI,태블릿에 블루투스 키보드 연결해서 보다가 블루투스가 절전모드로 전환되며 페어링이 끊어지면 화면 모드도 바뀌어 버리네요. 그리고 블루투스 키보드로 엔터 치면 채팅이 쳐지는게 아니라 줄바꿈이 됩니다..,4,0,2.0.1,2023-12-21 13:00:53,,,2.0.1
114,114,de93da6e-56eb-4ab4-a7e6-e69325b9acf4,사람,https://play-lh.googleusercontent.com/a-/ALV-UjWODkaBsru9OyVuT8-fe-o7tbCVl15bRPD3EgytEuUytA,우선 모바일에서 가장 고쳐야할 점은 방송 시청시 전체화면에서 시간과 배터리량은 표시하는 상태바가 한번 생기면 전체화면을 껏다가 다시 켜야 하는 상황이며 이것이 아주 큰 불편함을 야기시킵니다.,2,3,2.0.1,2023-12-20 12:20:34,,,2.0.1
115,115,60d498a1-e9ed-47d9-902f-9d5cb51a8103,김윤수,https://play-lh.googleusercontent.com/a/ACg8ocK2VPXA2oaUSHu6HQlmtyph9i-VCnDjzt1O_wpQOU80=mo,"아직 테스트중이긴 한데 고쳤으면 하는점 1. 팔로우한 영상이 추천영상보다 하단에 뜨는 점 2. 라이브 중일땐 일시중지 기능 없애고 화면 좌,우 스토로크하여 밝기조절,볼륨조절좀 제밯 없앴으면 좋겠습니다",3,0,2.0.1,2023-12-20 11:28:35,,,2.0.1
116,116,4509c6c2-67a9-4e19-9ff2-287bcec74816,ap ple,https://play-lh.googleusercontent.com/a-/ALV-UjV00WHzNThAFRyL6XtopJzmSy1oEw0Ka9ocSwm0swsY0g,"아직 테스트이니 고칠점이 많아보이지만 전반적으로 깔끔함은 좋네요. 고쳐주셨으면 하는 기능은 방송채널 둘러보는곳에서는 가로모드가 안 되는것과 핸드폰을 옆으로 기울인상태(가로모드)에서 방송을 들어가면 무한로딩상태에서 방송이 안 나와요.(실험결과 휴대폰 화면 자동회전을 켜놓은 상태에서 가로모드(옆으로 기울인상태)로 방송 입장시 방송화면이 바로 가로모드가 될때 무한 로딩이 됨, 세로모드일때는 핸드폰을 기울여도 방송입장이 됨). 무한 로딩시 다시 핸드폰을 세워야 방송이 재생되네요.",3,31,2.0.0,2023-12-19 11:00:03,,,2.0.0
117,117,aaa63909-77dd-420a-8b82-e633d5ab19d5,캬낭,https://play-lh.googleusercontent.com/a-/ALV-UjW0qvXNM0Dvo2Sx7ArfaTmG00jj48owkesOjRF35ETGf18,태불릿을 위한 가로화면 지원 없음 팔로잉이 우선되지 않고 무조건 추천 채널이 먼저 나오는 불편함 채팅 가시성은 최악 태블릿에서 사용 시 스트리밍 접근이 불가능하고 무한 로딩 플레이어는 터치 잠금도 없고 무조건 왼쪽은 밝기조절 고정 오른쪽은 음량조절 고정이라 원하지 않는 밝기랑 음량 조절이 계속됨. 플레이어 설정도 화질밖에 없고 기타 다른 설정도 부실하기 그지 없음. 베타+예정보다 빠른 출시 때문인건 알지만 구멍이 넘 많음..,2,49,2.0.0,2023-12-20 06:05:31,,,2.0.0
118,118,550e46fa-fc50-4ad2-a8d3-080ee46d5e45,Shrink sky,https://play-lh.googleusercontent.com/a-/ALV-UjV-2zP26U-FvwMnv6q_5rYzADjuTH9sEsz7ogHmM-FswdE,다 좋은데 전체화면 때 네비게이션 바 안 없어짐. 전체화면 때 위에 상태바 안 없어짐. 인앱인데도 작은화면 모드일때에 PIP가 돼서 화면 한 번 누르면 커지지 않음. 이건 트위치가 좋음. 불편함. 채팅 엔터치면 전송이 아니라 줄바꿈이 되어서 매우 불편함. 팔로우한 채널 상단노출 아니라서 불편함. 왜그런진 모르겠는데 버퍼링걸릴 때 있음. (추가)폰 바꾸니까 해결되는 것 많음.,4,9,2.0.0,2023-12-19 07:18:36,,,2.0.0
119,119,b7a00582-5ec1-4b6b-8cac-4fa4d99bd675,hanson,https://play-lh.googleusercontent.com/a-/ALV-UjUn-CitLrzxFjYNDKWzYgTdG-CcIClE725R6JT4Wasucg,"한가지 앱 내에 치지직, e스포츠, 라운지, 오리지널을 모조리 집어 넣으려고 한 탓에 Ui가 불편하고 지저분해짐. 치지직만 하더라도 추천 영상을 한참 내려야 팔로잉 채널과 그 영상을 찾을 수 있다는게 매우 불편. 치지직 내 카테고리를 상하의 배치로 분리하는게 아닌, 오리지널탭처럼 좌우로 화면을 넘겨 카테고리 전환을 할 수 있으면 접근성이 좋아질것. 라운지는 홈탭을 버리거나 한측으로 숨기고, 게시판 위주로 운영하면서 영상탭은 라이브, 공식, 그외로 세부 분류할 필요성이 있어 보임. 너무 많은걸 연관지어 이어내려고 하기보다, 앱을 좀 분리하여 한가지 기능의 접근 편의성에 좀 더 집중했으면 좋겠음",3,7,2.0.0,2023-12-20 11:36:16,,,2.0.0
120,120,f779e104-7b7b-4b4d-a789-69a0c48990a4,RTD KI,https://play-lh.googleusercontent.com/a-/ALV-UjV6Axws0SAjGldXJFmoalXi25iNCqrWlfVhnyvXBfmT_Q,1.개틀딱 같음 2.차라리 트위치 복붙하는게 나을듯 3.카페 바로 볼 수 있음 좋을듯 대기업 빨아먹고 싶음 더 일해야할듯4.채팅 명확하게 볼 수 있게. 5.첫화면에서 바로 팔로우 목록 바로 볼 수 있게 하는 거 중요 6.화면밝기와 소리 조절은 간단한 아이콘으로 나타내고 7.유용한 기능은 튜토리얼 같은 걸로 알려줬으면 함.,1,32,2.0.0,2023-12-19 09:31:47,,,2.0.0
121,121,82be2146-6505-4430-871c-952d253dbb8d,문준혁,https://play-lh.googleusercontent.com/a/ACg8ocKQ69Ej2H0x6I8dWUA8PBJHSFztVq_QuebW4tYpiveKFQ=mo,"일단 다 좋은데, 라이트모드 안되는게 참 아쉽고 화면 왼쪽/오른쪽 스크롤할때 밝기/소리 조절되는게 너무 불편해요! 스크롤하면 그냥 가운데 스크롤한 것처럼 PIP로 내려가고 목록을 띄워줬으면 좋겠어요. 애초에 앱 안에서 목록을 보는건데 시스템 PIP로 내려가는것도 조금 불편해요. 유튜브, 트위치, 아프리카처럼 앱 자체 PIP로 내려줬으면 좋겠어요.",3,3,2.0.0,2023-12-19 09:36:01,,,2.0.0
122,122,907cdd1c-3f16-47e0-beb2-b2d7771594bd,후회없이살고싶은 사람,https://play-lh.googleusercontent.com/a/ACg8ocKR8N_vdTALnkvj4C9LNYwIfX2t4YQ2jWvek15Eco6JQA=mo,"대체 앱이랑 기기 자체의 밝기랑 사운드를 분리는 왜 해놓은 겁니까? 심지어 세로화면에서 살짝만 가장자리로 터치하면 밝기 건들고, 사운드 건들고. 치지직 보다가 음악 들으면 사운드도 달라서 귀 아프고. 유튜브 틀면 하나도 안 들리고. 심지어 PIP 아닌 상태에서는 볼륨버튼으로 기기 볼륨 조절은 되게 해놨으면서 왜 기기 밝기 조절은 안되는데요? 왜 앱에서 고정시켜 놓는데요? 심지어 밝기 관련 권한을 해제 할 수도 없고. 왜 지멋대로 일원화도 안 해놓은건데요? 무슨 치지직 하나 보려고 휴대폰 전체가 맞춰줘야 됩니까? 앱이 휴대폰의 전체 설정을 따라가는게 맞는거 아닙니까? 뭔 Ui를 이렇게 해놓나요? 이거 굉장히 불편합니다.",1,49,2.0.0,2023-12-19 04:29:34,,,2.0.0
123,123,9dc23954-6c40-4653-9ebf-6033c85f3b98,용상원,https://play-lh.googleusercontent.com/a/ACg8ocIn5-bdvnS-zdyEAYKmVqHaIe3nHh0S1-Jx7zf-uSRE=mo,개인적으로 소리 조절 기능은 불필요한것같습니다. 작은창으로 내려놓고 다른방송 보러갈때 작은창으로 내려가는게 아니라 소리가 내려가는게 은근히 불편합니다. 물론 왼손으로 아래로 드래그하면 되지만 대다수의 오른손 잡이들은 습관적으로 오른쪽 화면을 아래로 드래그할겁니다. 굳이 불편하고 의미없는 기능을 추가하는것도 좋은것 같지 않네요 트위치랑와 아프리카 반대되게 검은색 바탕에 흰색 방송인 이름을 두신것도 은근히 불편합니다. 괜히 아프리카나 트위치에서 흰색 바탕에 검은색 방송인 이름을 둔게 아닐겁니다. 좋은점은 따라하는것도 좋을것같네요. 아니면 좀 특별하게 하실려면 검은색 바탕에 초록색 방송인 이름을 해보시는건 어떤가요? 여러가지 컨텐츠를 검색하며 찾아본다? 선택할 요소가 많아진다? 하나도 의미없습니다. 인터넷방송은 새로운 인물을 볼려는게 아니예요. 그냥 팔로우한 이미 고정된 10명 미만의 방송인만을 볼뿐입니다. 시각적으로 순간 들어오는 방송인의 닉네임이 정말 중요합니다. 화이팅해요,5,5,2.0.0,2023-12-19 17:55:39,,,2.0.0
124,124,c835d467-0e8f-49d3-b50d-888a5ddb548e,Luke,https://play-lh.googleusercontent.com/a-/ALV-UjXhb5JoqfitVPSYyAqF67NFcbyZX0ok0XMPBqMhpr55ajM,"1. 메인화면 팔로우 목록 위치가 너무 구립니다. 상단으로 올렸으면 좋겠습니다. 2. 라이브방송이 시청자 수 순서로 정렬 가능 했으면 좋겠습니다. 3.하단 탭의 치지직라이브 외에 e스포츠, 라운지, 오리지널 탭을 선택적으로 숨겼으면 좋겠습니다. 인터넷방송만 보고 싶은데 카카오톡마냥 이용하고 싶지 않은 기능까지 꾸역꾸역 눌러담아져 있는 느낌입니다.",2,8,2.0.0,2023-12-22 03:58:33,,,2.0.0
125,125,3bfc078a-87bb-4b20-990f-94a17b105c99,AIGO AIGO (무아지경),https://play-lh.googleusercontent.com/a-/ALV-UjWy-chhXjdPm_HF-dQB25kTgBbP_j34e63mmMqCcyUQUw,"자 일단 어그로 끌려고 별 5개 드렸고 트위치랑 비교해서 불편한점 말씀드리면.우선 트위치대비 송출이 1,2초 느리고요 버퍼링이 조금 있네요 다만 이는 계속 운영해 나가며 나아질수있다 생각합니다..근데 정말 별거아니지만 음량 조절시 수치가 나오지 않는건 생각보다 많이 불편하더군요 퍼센트 단위로 음량 단계를 수치로 확인 가능하게끔 수정해주셨으면 합니다 마지막으로 방송 시청하면서 멀티태스킹 중에 채팅이 밀려 미친듯이 내려가는 증상도 꼭 해결해주셨으면 하네요 트위치는 여러 방송을 동시에 시청할때 이런 현상이 없었으니까요 그리고 팔로워 목록에서 현 시청자수도 확인가능할수있으면 좋겠고요",5,3,2.0.0,2023-12-19 15:45:58,,,2.0.0
126,126,be95e286-5858-4998-85e5-9e1b88dcf901,김기일 (DrLemon),https://play-lh.googleusercontent.com/a-/ALV-UjUy8tx8TL_HbJ8w3mnzV4zL0Wjo7d5WPtUAZ7ZNOEAF6bE,(안드) 1. 작은 화면 상태에서 화면을 없애려면 창을 드레그해서 화면 하단의 삭제 바에 가져다 넣어야 하는데 이를 트위치의 왼쪽으로 창 넘기기 제스쳐를 하면 화면이 없어지는 방식으로 개선해주세요. (공통) 1. 거의 대부분의 채팅이 경매시장의 호가처럼 너무 빠르게 올라가고 있습니다. 채팅 뜨는 기본적인 속도를 너프해주세요.,4,1,2.0.0,2023-12-19 03:52:04,,,2.0.0
127,127,c7d9cc60-4c69-470c-8a15-c3009cb9c6a9,je Um,https://play-lh.googleusercontent.com/a-/ALV-UjX-sjON2Jw1fDXOSVEWrRcRTon3W8_tC2rVFIfCvaruLtU,라운지는 모르겠고 방송만 보려고 설치한 입장으로는 불편한점이 생각보다 많음 앱에 여러 카테고리가 없어서 원하는거 보려면 검색해야함 앱 뒤적거리는 걸로는 힘듬 앱에서 방송보다 아래스크롤로 팝업 만드는데 화면밝기나 소리줄어 들어서 불편함 꼭 둘중하나는 내려감 팝업버튼이 있긴한데 눈에 안들어옴 화질은 좋은데 프레임이 낮아서 눈아픔 모바일 전체화면으로 볼때 채팅창 크기가 너무큼 우측공간을 너무 많이잡아먹음 방송이 더 잘보이고 채팅창은 조금 작게했면 좋겠음 베타라 그렇겠지만 빠르게 여러가지 개선이 필요할듯,3,9,2.0.0,2023-12-19 08:03:45,,,2.0.0
128,128,90f1e8d3-039a-419d-a314-0cc8e41cd988,매운소다,https://play-lh.googleusercontent.com/a-/ALV-UjVS9gZ54KQ1tJ7TkJcRAP6Yyr8O8ZYdBsOPr0Y_Piwv284,"인터넷 방송을 위한거면, 트위치 앱처럼 하는게 맞지 않나? 굳이 뉴스 라운지 오리지널 뭐 이런 이상한걸 넣어놔서 불편한 것도 그거지만, pip모드가 없으면 뒤로가기 버튼을 누르면 바로 방송이 꺼져버린 다던가 소리 화면밝기를 슬라이드로 조절되는데 이걸 안되게 하는 방법은 없는지. 새로운 불편함이 잔뜩",1,24,2.0.0,2023-12-19 04:09:29,,,2.0.0
129,129,4d7ce478-1b07-4f07-aa64-db1208ef6ba8,소우주,https://play-lh.googleusercontent.com/a-/ALV-UjVORSxddJs3ncKtMzJRxeyJGAcgXttJQ_TMN2VFZkuiNzA,다른건 다 좋은데 UI 개선이 시급하다고 생각합니다. 예를 들어 화면 오른쪽에 볼륨조절을 넣어났는데 화면 줄일려고 내릴 때마다 소리가 꺼집니다. 이런건 아예 필요없는 기능이라고 생각합니다. 정식 출시에는 좋은 모습 기대하겠습니다.,4,2,2.0.0,2023-12-19 05:02:25,,,2.0.0
130,130,210aeafb-01ee-4391-8f08-c536bb206f7e,붕어빵,https://play-lh.googleusercontent.com/a/ACg8ocJOoU4eggdB7RLDuHK_XXMT1sKpXwZPj3AsY9ujBUtAMg=mo,방송을 볼 때 ui는 깔끔해서 좋습니다. 다만 앱에 접속했을 때 추천 생방송 말고 팔로우중인 생방송부터 나열되어있으면 좋겠습니다. 아니면 따로 팔로우 채널 탭을 만들어놓아주시길 바랍니다. 팔로우 중인 생방송을 보려면 추천 생방송을 내려서 팔로우 목록에서 골라야 하는데 팔로우 목록도 추천 생방송의 비중에 비하면 너무 작고 매번 스크롤을 내려야 하는 점이 번거롭네요. 그래도 아직 베타테스트인 만큼 기대한 것 보다는 좋고 화질도 선명한 점은 만족스럽습니다.,4,2,2.0.0,2023-12-19 08:39:56,,,2.0.0
131,131,938c71d5-d95d-416b-9df6-2d6e72647fe3,Kami Jo,https://play-lh.googleusercontent.com/a/ACg8ocIFBVwYQ9bFU1BeF10fNsAoagnz3Z9gOqLEK4MR7G4y=mo,"가로모드 만들면 좋겠네요. 이전 네이버티비도 나우도 바뀌면서 무조건 세로모드 강제에, 화면 회전버튼 눌러야 전체화면으로 바꼈는데, 치지직도 그걸 그대로하고 있네요. 네이버만 유독 이걸 고집하는지 모르겠습니다.",4,16,2.0.0,2023-12-19 11:50:37,,,2.0.0
132,132,9b833841-9318-4bfb-984b-3c406ff29184,히세,https://play-lh.googleusercontent.com/a-/ALV-UjUbjdrABLsqXW9ANe5lBsA-iA_OE-kIHdK5nGhcMIAF5Aw,아직 베타인데 너무 부정적이기만하네요.. 하나씩 바꾸겠죠.. 우선 시청환경은 트위치랑 비슷해서 그점은 나쁘지않네요 트위치도 서비스하면서 개선해나갔으니 치지직도 좋은 방향으로 이런저런 의견 모아서 좋은방향으로 개선하면 좋겠네욤. 근데 라운지 시스템이랑은 분리하던가 없앴으면 좋겠어요 딱 생방만볼수있게 좀 쓸데 없는거같긴해요. Ui가 좀 불편하긴합니다만 트위치도 초반에 그랬는데 익숙해저서.. 이것도 어느정도는 시간이 해결해주겠죰 아.. 그리고 지금 베타라 그런건지 방송 알림이 안뜨던데.. 버그인지 아닌진 모르겠네요. 또.. 팔로우를 했는데 추천채널이 위에있는게 너무불편하네요 팔로우한 사람들을 위로 올려줘야할거같아요. 그 사람꺼 즐겨찾기 같은걸 한건데 맨아래까지내리는게 좀 이상.,3,1,2.0.0,2023-12-19 12:36:12,,,2.0.0
133,133,023674ee-65ec-40bb-82e9-f9e1f73dd349,치카치카,https://play-lh.googleusercontent.com/a-/ALV-UjXifQzl5598a5LPL3zs-lrTwk2EDhmaYDcCvTqgzDHlJ9pV,"모바일 환경에서 라운지 글쓰기가 안됩니다. 폰 화면 우측 하단의 플로팅 버튼이나, 상단 설정탭의 '글쓰기' 버튼을 눌러도 반응이 없어요. 그리고 팔로우한 라이브 방송을 최상단에 띄워주면 좋을거같음.",3,0,2.0.0,2023-12-19 03:56:28,,,2.0.0
134,134,e3c3e957-99db-4a31-ae07-e696edcab0ed,이상재,https://play-lh.googleusercontent.com/a-/ALV-UjXce-zueQEB18cPLuP8ShYU2pM5fyT0o3FMytNRIc9bQyUX,모바일로 pip 모드로 보다가 채팅치고 싶어서 들어가면 버그가 걸림. 채팅창 사라지고 화면이 사라지지않음. 뒤로가기 버튼이나 홈버튼도 안됨. 위 스크롤내려서 사운드 정지버튼후 멈추고 지워야 지워짐. 다 지우고 다시 들어가도 버그가 한번걸리면 쭉 이어짐. 그 버그후에 pip 해도 화면이 잘림. 버그걸리기전에는 pip창모드 크기에따라 조정이되었는데 버그걸리고 pip모드하면 화면이 잘림,1,2,,2024-03-05 09:31:07,,,
135,135,ee5c9bef-bd94-4c0c-99ad-814e8d0998c3,청아,https://play-lh.googleusercontent.com/a/ACg8ocLcapiFXYBdSJ0x-mBpW7iD3Ll07wi-3xiSZfYfP5SC=mo,"방송 알림이 가끔 안와요. 와이파이 문제는 아닌것 같은데 버퍼링이 심해요. 방송 시작할때(심함), 방송 중간(가끔), 방송 끝날때 (제일 심함) 특히 심해요. 또 핸드폰이나 컴퓨터, 다른 기기로 비교하며 방송 볼때 방송 딜레이가 심하게 차이나요. 관심 없는 광고 방송이 많고요. 이게 단점이고 장점은 화질이 좋아요. 또 화면이 꺼졌을때 소리가 나오는 것도 좋아요. 근데 단점에 비해 장점이 너무 없어요. 단점중에 버퍼링, 방송 딜레이만이라도 고쳐졌으면 좋겠어요.",2,4,,2024-02-25 09:25:49,,,
136,136,d1a1a18c-7929-466c-aa26-b26d5862b5e9,이월,https://play-lh.googleusercontent.com/a-/ALV-UjXWrYcU86awUSM3kJahAdqHItMOLAO6SDHstnQ2h-_1Si8,개인적으로 깔끔하고 트위치 시청자를 타켓층으로 해서 그런지 트위치 느낌이 강함. 그래서 트위치 시청자였던 나로선 좋은 편. 시청하며 불편한 점 1. 추천채널이 너무 화면을 많이 차지함. 관심없는데도 자꾸 내 화면에 60%는 차지 중. 관심도 없고 별로 보고 싶지도 않은데 오히려 내가 팔로우한 스트리어들이 잘 안 보이고 추천채널이 너무 강조되서 보임. 내 스트리머들이 강조되서 보여야하는데 너무 작게 강조되어보임. 2. 버퍼링이 자주 발생함. 보는데 자꾸 버퍼링 걸리니까 슬슬 짜증이 나기 시작함. 3. 치지직 자체가 게임 스트리머 위주이긴 한데 좀 더 다양한 스트리머 방송들도 유입해주면 좋겠음.,4,0,,2024-02-18 17:29:22,,,
137,137,6f86ba7a-6e7a-46d2-bcd1-f2b628fa3f95,재필,https://play-lh.googleusercontent.com/a-/ALV-UjUIaJdZ-J4HwES2wvy3zpmHrQ6XeCrX1JnZtnEDOQsN2jU,"사용중 발견한 버그및 개선사항입니다. 1) 스트리머 본인의 이모티콘을 다른방에서 사용불가능합니다. 본인이 본인 구독을 할수도없고 목록과 최근사용 이모티콘에서 다 나오지않습니다. 2) 채팅규칙 버그, 처음들어가는 방송의 채팅규칙이 한번 어플을 최소화한후 다시 들어가야 표시됩니다. 3) 모바일 구독기능 버그, 어플에서 구독버튼이 작동 되지않는 경우가 많습니다. 조속한 해결기다리겠습니다. 감사합니다.",1,4,2.3.1,2024-03-01 12:37:58,,,2.3.1
138,138,0777e7ef-1458-4e0a-b99e-8532837dea2d,wjs,https://play-lh.googleusercontent.com/a/ACg8ocIv1mnKk7U9QoH529ybs92vep5I67gvICQtTVv__uXttQ=mo,다 좋은데 다시보기 영상 크롬캐스트 화질이 제일 낮게 고정되고 화질 변경 적용이 안됩니다. 근데 또 라이브 방송은 고화질 적용이 곧잘 됩니다. 결국 이전 버전 앱들 여러개 깔아보다가 2.1.1 버전만 버그가 없더군요. 업데이트 부탁드립니다.. 그리고 크롬캐스트 도중 앱을 나가면 pip 모드가 강제되는것도 고쳐지면 좋을 것 같아요.,4,0,2.1.1,2024-02-15 01:51:05,,,2.1.1
139,139,73e3a5cc-5734-465f-aaf5-101cf4b0277c,최민수,https://play-lh.googleusercontent.com/a/ACg8ocJM-KdAuGjIlWfcwOUPoMHnVAza6qzNVo4Uc3MmEcCJ=mo,1.뒤로가기를 눌러 나갈 경우 앱이 종료되지 않고 무조건 작은 창으로 전환되는 것이 불편합니다. 2.방송 설정의 최소 화질이 360보다 더 낮은 화질도 지원하면 좋겠습니다. 3.인앱 구독이 아직 없군요,4,0,2.3.1,2024-03-13 09:31:31,,,2.3.1
140,140,ca448822-10a3-4134-af5c-b17b290c7d6d,ʕ•ᴥ•ʔ,https://play-lh.googleusercontent.com/a-/ALV-UjWyalELs9DnR-RVNoF9c0reUM6l1mjhf95S7S30dfnByFk,한달넘게 치지직을 이용해본 소감을 한마디로 말하자면 tmi 입니다. 궁금하지도 않은 정보가 너무 많아요. 들어가면 보이는 추천 방송 때문에 정작 내가 보는 방송은 눈에 들어오지도 않습니다. 심지어 치지직은 다른 음지 성향을 가지는 플랫폼과 다르게 양지에서 운영하잖아요? 그런데 추천 영상에 가슴을 까고 나오는 여캠이 대문짝 만하게 떠서 정말 놀란 경우도 한두번이 아닙니다. 이런거 관리 안 하나요? 성인등급도 아니던데 정말 보기 불쾌합니다. 분명 예전에 제재 빡세게 한다고 한 것 같은데 이런식으로 가면 다른 플랫폼과 다를 바가 없지 않을까요? 좀 더 신경을 써서 관리해야 인터넷 방송 안 보던 사람들도 유입이 된다고 생각합니다. 이것과 별개로 점점 나아져가는 편의성은 좋아요. 하지만 앞서 말한것과 같이 추천 영상 등 내가 별로 알고싶지 않은 정보는 좀 줄여주시고 컨텐츠 제재좀 잘 했으면 좋겠습니다.,2,2,2.3.1,2024-03-01 20:39:19,,,2.3.1
141,141,4675ac74-7bb1-4678-bc0e-deca5a30df27,Ancient history,https://play-lh.googleusercontent.com/a-/ALV-UjXVDFVAB5DWPu1JHMQ9Hb9Ku63sbC0UqDJwsgWkTfc6Yg,"최적화가 너무 안좋네요. 오디오만 틀면 상관없는데 영상이랑 같이보면 버퍼링이 심하고, 그런데도 데이터는 많이 먹고요. 최적화가 너무 구려서 1점 줍니다.",1,3,2.3.0,2024-02-28 14:44:47,,,2.3.0
142,142,d0ecb68e-7511-41df-bb34-0ec9faf657f1,김보민,https://play-lh.googleusercontent.com/a-/ALV-UjWUfVbVTVBP3hIgULH_KcJgrylvXEgOTz2sP3X-Wv5qlg,"이 앱을 사용하고 있는 한 유저입니다. 별점을 4개로 입력한 이유는 라이브 시청 중 버퍼링 입니다. 너무 자주 끊기고, 또 버퍼링 시간이 너무 깁니다. 나갔다 들어와도 버퍼링이 지속됩니다. 이것만 고치면 아주 좋은 앱이 될 것 같습니다.",4,0,2.3.1,2024-03-01 13:35:11,,,2.3.1
143,143,af6f714a-956f-433b-ba7b-bd6d8be75bef,ᄒᄒ너두,https://play-lh.googleusercontent.com/a-/ALV-UjVHkpgNTvzEq2JHhqVgG1slKVxyDzmGlu-dfH-kvMny4nA,"트위치처럼 뷰포인트 쌓이게 하는 시스템, 투표시스템, 뷰포인트 배팅시스템 등등 다 필요하다고 생각합니다. 전체적으론 불 필요하겠지만 스트리머쪽에서 트수랑 소통할 때 직접적으로 많이 쓰인 시스템, 그리고 미션 시스템등등 손 볼 곳이 조금 더 있긴 해요. 완벽함을 바라기보다 개선을 바라니 늦어서 소 잃어도 외양간 고쳤으면 합니다. 배팅시스템도 솔직히 도박같아서 별로 하지도 않았었는데 하는 사람들 잃고 드립들 오가는거 보면 진짜 웃기고 하나의 컨텐츠라고 생각함. 그걸 보고 도박할 사람은 사기치는 영화보고 사기쳐 볼 사람이라 생각함",4,0,2.3.1,2024-03-11 10:55:07,,,2.3.1
144,144,ab9413f4-1063-486c-abbc-3724e03c7d1b,박성익,https://play-lh.googleusercontent.com/a/ACg8ocKtXO3UJYFn1an817r5PZQuSClNROjNpC95tsW5ooj-=mo,"태블릿으로 이용 중입니다. 트위치 이후 방송 시청을 위해 이용하게 되었는데 태블릿 환경하에서 화면을 가로로 볼 수 없는 점, 방송을 들어가기 위해 라이브 방송을 눌렀을 때 모바일, pc 와는 다르게 무한 로딩이 걸리는 등의 문제가 발생했습니다. 베타 테스트 중이지만 이러한 점 은 최대한 빨리 수정해주시면 감사하겠습니다.",3,6,2.0.0,2023-12-19 08:49:12,,,2.0.0
145,145,c27c6190-83f8-4fe7-a8ec-551c83fcab2a,Hee Hee,https://play-lh.googleusercontent.com/a/ACg8ocLU3IEIaWHQhNRf1bClQSYjx9Tx4mc-lJN0NbFFoErS=mo,"오늘 26일 업데이트이후 몇몇방송에서 채팅과 후원을 클릭하면 검은화면만 떠서 채팅과 후원을 할수없고 또 해상도,화면비율,클린봇 수정화면도 마찬가지로 검은화면으로떠서 변경이 불가능합니다.",3,1,2.3.0,2024-02-26 08:32:28,,,2.3.0
146,146,4d5515c2-e763-435d-91a3-3b2748798933,신선진 (신선진),https://play-lh.googleusercontent.com/a/ACg8ocIZSoF7t92GFAX66GbWGxW4hGTpapGee4OR0r71MX6UOQ=mo,LG 듀얼스크린 화면으로 방송을 보고 메인스크린에서 게임을 하는 편입니다. 그런데 듀얼스크린 화면에서 방송 화면을 나가면 메인스크린에 켜져있는 앱도 같이 꺼집니다. 설정에서 PIP모드를 OFF로 해도 마찬가지입니다. 이로 인해 이 앱을 사용하기가 너무 불편합니다.,1,2,2.3.1,2024-03-02 08:26:41,,,2.3.1
